raceId,driverId,constructorId,rank,points,grid,position,positionOrder,positionText,firstLapChange,pitStops
112,18,16,,0,5,9,9,9,0,
112,2,15,,0,14,10,10,10,4,
112,51,18,,0,18,11,11,11,9,
112,50,18,,0,19,12,12,12,6,
114,31,3,,10,3,1,1,1,1,
114,8,1,,8,2,2,2,2,-1,
114,30,6,,6,5,3,3,3,0,
114,23,3,,5,1,4,4,4,0,
114,4,4,,4,8,5,5,5,2,
114,15,4,,3,4,6,6,6,0,
114,14,1,,2,6,7,7,7,-1,
114,22,6,,1,7,8,8,8,-1,
114,43,7,,0,10,9,9,9,0,
114,21,17,,0,12,10,10,10,1,
114,2,15,,0,14,11,11,11,2,
114,52,17,,0,16,12,12,12,1,
114,44,7,,0,17,13,13,13,-1,
115,30,6,,10,3,1,1,1,0,
115,23,3,,8,1,2,2,2,0,
115,31,3,,6,2,3,3,3,0,
115,4,4,,5,4,4,4,4,0,
115,22,6,,4,5,5,5,5,0,
115,8,1,,3,20,6,6,6,2,
115,17,19,,2,6,7,7,7,0,
115,44,7,,1,7,8,8,8,0,
115,50,18,,0,15,9,9,9,1,
115,42,19,,0,13,10,10,10,-7,
115,43,7,,0,9,11,11,11,1,
116,23,3,,10,3,1,1,1,1,
116,31,3,,8,4,2,2,2,-1,
116,22,6,,6,5,3,3,3,1,
116,4,4,,5,8,4,4,4,1,
116,30,6,,4,2,5,5,5,-1,
116,17,19,,3,11,6,6,6,-1,
116,18,16,,2,12,7,7,7,1,
116,2,15,,1,20,8,8,8,0,
116,49,15,,0,15,9,9,9,1,
116,42,19,,0,16,10,10,10,1,
116,52,17,,0,14,11,11,11,1,
116,21,17,,0,13,12,12,12,-3,
116,51,18,,0,19,13,13,13,1,
116,50,18,,0,18,14,14,14,1,
116,14,1,,0,9,15,15,15,0,
117,23,3,,10,1,1,1,1,0,
117,31,3,,8,2,2,2,2,0,
117,30,6,,6,3,3,3,3,-1,
117,8,1,,5,4,4,4,4,1,
117,14,1,,4,5,5,5,5,0,
117,17,19,,3,9,6,6,6,0,
117,22,6,,2,8,7,7,7,0,
117,44,7,,1,10,8,8,8,-1,
117,35,16,,0,12,9,9,9,0,
117,42,19,,0,11,10,10,10,1,
117,43,7,,0,13,11,11,11,-1,
117,49,15,,0,16,12,12,12,-1,
117,2,15,,0,15,13,13,13,0,
117,51,18,,0,20,14,14,14,0,
117,52,17,,0,18,15,15,15,-1,
117,50,18,,0,19,16,16,16,3,
118,22,6,,10,1,1,1,1,-2,
118,31,3,,8,7,2,2,2,1,
118,8,1,,6,3,3,3,3,1,
118,30,6,,5,5,4,4,4,0,
118,14,1,,4,12,5,5,5,3,
118,15,4,,3,2,6,6,6,1,
118,43,7,,2,6,7,7,7,-2,
118,18,16,,1,20,8,8,8,5,
118,23,3,,0,4,9,9,9,0,
118,35,16,,0,9,10,10,10,-2,
118,44,7,,0,13,11,11,11,0,
118,49,15,,0,14,12,12,12,-6,
118,52,17,,0,17,13,13,13,-1,
118,17,19,,0,11,14,14,14,-1,
118,50,18,,0,19,15,15,15,2,
118,51,18,,0,18,16,16,16,-1,
118,2,15,,0,16,17,17,17,2,
119,31,3,,10,1,1,1,1,0,
119,14,1,,8,10,2,2,2,3,
119,15,4,,6,4,3,3,3,2,
119,4,4,,5,8,4,4,4,4,
119,44,7,,4,7,5,5,5,-1,
119,43,7,,3,9,6,6,6,0,
119,30,6,,2,6,7,7,7,1,
119,18,16,,1,17,8,8,8,5,
119,35,16,,0,13,9,9,9,-2,
119,2,15,,0,15,10,10,10,4,
119,17,19,,0,11,11,11,11,5,
119,53,18,,0,20,12,12,12,6,
119,21,17,,0,13,13,13,13,3,
120,4,4,,10,1,1,1,1,0,
120,8,1,,8,7,2,2,2,3,
120,31,3,,6,4,3,3,3,-4,
120,23,3,,5,2,4,4,4,-16,
120,14,1,,4,9,5,5,5,3,
120,17,19,,3,3,6,6,6,1,
120,15,4,,2,6,7,7,7,1,
120,30,6,,1,8,8,8,8,1,
120,2,15,,0,11,9,9,9,2,
120,18,16,,0,14,10,10,10,-3,
120,43,7,,0,15,11,11,11,-5,
120,50,18,,0,18,12,12,12,5,
120,53,18,,0,20,13,13,13,1,
121,30,6,,10,1,1,1,1,0,
121,31,3,,8,2,2,2,2,0,
121,22,6,,6,3,3,3,3,0,
121,8,1,,5,4,4,4,4,0,
121,48,3,,4,5,5,5,5,-2,
121,35,16,,3,10,6,6,6,2,
121,17,19,,2,11,7,7,7,1,
121,4,4,,1,20,8,8,8,3,
121,2,15,,0,16,9,9,9,5,
121,21,17,,0,13,10,10,10,-3,
121,47,17,,0,18,11,11,11,5,
121,53,18,,0,19,12,12,12,5,
121,49,15,,0,14,13,13,13,-1,
123,22,6,,10,1,1,1,1,-1,
123,8,1,,8,8,2,2,2,2,
123,14,1,,6,7,3,3,3,2,
123,18,16,,5,9,4,4,4,1,
123,15,4,,4,20,5,5,5,7,
123,11,16,,3,13,6,6,6,2,
123,43,7,,2,3,7,7,7,-1,
123,30,6,,1,14,8,8,8,2,
123,2,15,,0,11,9,9,9,-4,
123,44,7,,0,4,10,10,10,-3,
123,17,19,,0,6,11,11,11,-3,
123,23,3,,0,19,12,12,12,5,
123,51,19,,0,10,13,13,13,0,
123,52,17,,0,15,14,14,14,-3,
123,50,18,,0,17,15,15,15,-3,
123,53,18,,0,18,16,16,16,-1,
124,30,6,,10,2,1,1,1,-2,
124,31,3,,6,6,2,2,2,3,
124,8,1,,4,5,3,3,3,-6,
124,56,19,,3,19,4,4,4,14,
124,17,18,,2,18,5,5,5,10,
124,63,7,,1,14,6,6,6,2,
124,62,18,,0,21,7,7,7,12,
124,37,19,,0,20,8,8,8,14,
125,23,3,,10,4,1,1,1,2,
125,31,3,,6,2,2,2,2,-9,
125,30,6,,4,1,3,3,3,-20,
125,18,4,,3,8,4,4,4,2,
125,2,15,,2,7,5,5,5,2,
125,13,15,,1,14,6,6,6,1,
125,66,7,,0,19,7,7,7,5,
125,35,16,,0,13,8,8,8,-2,
125,11,17,,0,15,9,9,9,5,
125,37,19,,0,17,10,10,10,1,
125,49,21,,0,11,11,11,11,-11,
125,63,7,,0,10,12,12,12,1,
125,21,17,,0,9,13,13,13,1,
126,30,6,,10,2,1,1,1,1,
126,23,3,,6,3,2,2,2,1,
126,14,1,,4,4,3,3,3,-1,
126,18,4,,3,7,4,4,4,3,
126,31,3,,2,1,5,5,5,-19,
126,63,7,,1,10,6,6,6,-2,
126,56,19,,0,13,7,7,7,3,
126,37,19,,0,11,8,8,8,0,
126,11,17,,0,19,9,9,9,2,
126,35,16,,0,15,10,10,10,2,
126,17,18,,0,20,11,11,11,2,
126,8,1,,0,5,12,12,12,-2,
126,62,18,,0,22,13,13,13,3,
127,30,6,,10,1,1,1,1,0,
127,22,6,,6,2,2,2,2,-1,
127,23,3,,4,3,3,3,3,1,
127,31,3,,3,4,4,4,4,0,
127,18,4,,2,9,5,5,5,1,
127,14,1,,1,6,6,6,6,0,
127,35,16,,0,10,7,7,7,-1,
127,13,15,,0,11,8,8,8,1,
127,15,4,,0,8,9,9,9,1,
127,2,15,,0,7,10,10,10,-2,
127,17,18,,0,19,11,11,11,0,
128,30,6,,10,1,1,1,1,0,
128,31,3,,6,4,2,2,2,1,
128,14,1,,4,7,3,3,3,1,
128,2,15,,3,8,4,4,4,0,
128,13,15,,2,11,5,5,5,2,
128,49,21,,1,10,6,6,6,0,
128,35,16,,0,15,7,7,7,0,
128,66,7,,0,19,8,8,8,2,
128,63,7,,0,17,9,9,9,1,
128,15,4,,0,9,10,10,10,2,
128,23,3,,0,3,11,11,11,1,
128,18,4,,0,6,12,12,12,1,
130,14,1,,10,2,1,1,1,1,
130,30,6,,6,3,2,2,2,0,
130,23,3,,4,4,3,3,3,0,
130,15,4,,3,7,4,4,4,2,
130,21,17,,2,11,5,5,5,0,
130,49,21,,1,12,6,6,6,2,
130,22,6,,0,5,7,7,7,-2,
130,2,15,,0,15,8,8,8,0,
130,56,19,,0,19,9,9,9,-1,
130,37,19,,0,17,10,10,10,-2,
130,17,18,,0,20,11,11,11,2,
130,59,21,,0,21,12,12,12,7,
131,30,6,,10,2,1,1,1,-1,
131,14,1,,6,8,2,2,2,2,
131,22,6,,4,3,3,3,3,2,
131,8,1,,3,5,4,4,4,1,
131,21,17,,2,6,5,5,5,-2,
131,15,4,,1,10,6,6,6,1,
131,23,3,,0,4,7,7,7,-1,
131,44,16,,0,11,8,8,8,-1,
131,13,15,,0,12,9,9,9,-1,
131,11,17,,0,15,10,10,10,-1,
131,17,18,,0,21,11,11,11,1,
131,2,15,,0,7,12,12,12,0,
131,49,21,,0,19,13,13,13,0,
131,62,18,,0,22,14,14,14,1,
131,18,4,,0,13,15,15,15,3,
132,22,6,,10,4,1,1,1,3,
132,30,6,,6,3,2,2,2,0,
132,8,1,,4,6,3,3,3,0,
132,23,3,,3,2,4,4,4,0,
132,18,4,,2,8,5,5,5,1,
132,13,15,,1,11,6,6,6,2,
132,2,15,,0,9,7,7,7,-1,
132,15,4,,0,7,8,8,8,-1,
132,44,16,,0,12,9,9,9,-1,
132,37,19,,0,16,10,10,10,-2,
132,59,21,,0,21,11,11,11,6,
132,35,16,,0,19,12,12,12,-1,
132,49,21,,0,15,13,13,13,-2,
132,66,7,,0,13,14,14,14,2,
132,17,18,,0,20,15,15,15,4,
132,11,17,,0,14,16,16,16,-8,
133,30,6,,10,3,1,1,1,1,
133,22,6,,6,2,2,2,2,-12,
133,31,3,,4,1,3,3,3,0,
133,35,16,,3,9,4,4,4,0,
133,44,16,,2,13,5,5,5,2,
133,2,15,,1,10,6,6,6,0,
133,21,17,,0,17,7,7,7,1,
133,23,3,,0,4,8,8,8,1,
133,13,15,,0,11,9,9,9,-9,
133,14,1,,0,6,10,10,10,1,
133,37,19,,0,21,11,11,11,2,
133,18,4,,0,12,12,12,12,5,
134,30,6,,10,2,1,1,1,0,
134,8,1,,6,4,2,2,2,1,
134,14,1,,4,6,3,3,3,1,
134,31,3,,3,1,4,4,4,0,
134,23,3,,2,5,5,5,5,1,
134,18,4,,1,7,6,6,6,1,
134,2,15,,0,10,7,7,7,0,
134,17,18,,0,18,8,8,8,4,
134,37,19,,0,15,9,9,9,-1,
134,62,18,,0,19,10,10,10,4,
134,66,7,,0,17,11,11,11,5,
135,30,6,,10,1,1,1,1,0,
135,31,3,,6,4,2,2,2,-1,
135,23,3,,4,2,3,3,3,0,
135,22,6,,3,3,4,4,4,0,
135,14,1,,2,9,5,5,5,2,
135,2,15,,1,10,6,6,6,-2,
135,13,15,,0,14,7,7,7,3,
135,11,17,,0,12,8,8,8,-1,
135,63,7,,0,19,9,9,9,1,
136,22,6,,10,1,1,1,1,0,
136,30,6,,6,2,2,2,2,0,
136,23,3,,4,3,3,3,3,0,
136,8,1,,3,11,4,4,4,3,
136,14,1,,2,10,5,5,5,-1,
136,21,17,,1,5,6,6,6,1,
136,13,15,,0,7,7,7,7,2,
136,15,4,,0,6,8,8,8,-3,
136,2,15,,0,8,9,9,9,-2,
136,11,17,,0,14,10,10,10,0,
136,31,3,,0,4,11,11,11,-3,
136,44,16,,0,12,12,12,12,-7,
136,37,19,,0,15,13,13,13,-1,
136,66,7,,0,18,14,14,14,1,
136,63,7,,0,17,15,15,15,2,
136,17,18,,0,19,16,16,16,1,
137,30,6,,10,1,1,1,1,0,
137,22,6,,6,3,2,2,2,1,
137,31,3,,4,5,3,3,3,1,
137,14,1,,3,6,4,4,4,1,
137,23,3,,2,4,5,5,5,-2,
137,56,19,,1,8,6,6,6,0,
137,63,7,,0,9,7,7,7,-1,
137,35,16,,0,12,8,8,8,-2,
137,66,7,,0,13,9,9,9,1,
137,2,15,,0,18,10,10,10,3,
137,11,17,,0,16,11,11,11,-1,
137,44,16,,0,15,12,12,12,-3,
138,22,6,,10,4,1,1,1,1,
138,30,6,,6,2,2,2,2,-2,
138,56,19,,4,5,3,3,3,-1,
138,15,4,,3,11,4,4,4,-1,
138,18,4,,2,17,5,5,5,3,
138,44,16,,1,16,6,6,6,7,
138,14,1,,0,7,7,7,7,-13,
138,21,17,,0,12,8,8,8,-4,
138,35,16,,0,9,9,9,9,-1,
138,2,15,,0,15,10,10,10,4,
138,63,7,,0,10,11,11,11,2,
138,11,17,,0,18,12,12,12,1,
138,62,18,,0,20,13,13,13,1,
140,30,6,,10,1,1,1,1,0,
140,22,6,,6,2,2,2,2,0,
140,8,1,,4,4,3,3,3,-1,
140,31,3,,3,6,4,4,4,0,
140,11,17,,2,7,5,5,5,0,
140,18,4,,1,10,6,6,6,1,
140,2,15,,0,12,7,7,7,2,
140,63,7,,0,13,8,8,8,1,
140,56,19,,0,14,9,9,9,-1,
140,17,18,,0,19,10,10,10,0,
140,23,3,,0,5,11,11,11,1,
141,30,6,,10,1,1,1,1,0,
141,14,1,,6,6,2,2,2,-1,
141,22,6,,4,2,3,3,3,-3,
141,2,15,,3,10,4,4,4,1,
141,49,17,,2,4,5,5,5,1,
141,8,15,,1,13,6,6,6,-3,
141,44,16,,0,9,7,7,7,-1,
141,54,19,,0,21,8,8,8,4,
141,55,20,,0,14,9,9,9,-1,
141,50,21,,0,15,10,10,10,4,
141,56,19,,0,12,11,11,11,-9,
141,4,18,,0,19,12,12,12,0,
141,21,22,,0,17,13,13,13,5,
142,30,6,,10,1,1,1,1,0,
142,22,6,,6,2,2,2,2,0,
142,14,1,,4,8,3,3,3,4,
142,49,17,,3,9,4,4,4,4,
142,23,3,,2,3,5,5,5,-17,
142,57,1,,1,4,6,6,6,-4,
142,50,21,,0,18,7,7,7,12,
142,15,17,,0,5,8,8,8,2,
142,55,20,,0,13,9,9,9,2,
142,54,19,,0,15,10,10,10,0,
142,18,22,,0,17,11,11,11,5,
142,60,20,,0,19,12,12,12,2,
142,4,18,,0,21,13,13,13,3,
142,58,18,,0,20,14,14,14,4,
143,14,1,,10,5,1,1,1,2,
143,30,6,,6,1,2,2,2,0,
143,2,15,,4,9,3,3,3,0,
143,44,16,,3,11,4,4,4,-2,
143,15,17,,2,7,5,5,5,3,
143,21,22,,1,18,6,6,6,2,
143,35,16,,0,12,7,7,7,4,
143,55,20,,0,15,8,8,8,3,
143,58,18,,0,22,9,9,9,2,
143,18,22,,0,20,10,10,10,3,
143,49,17,,0,8,11,11,11,2,
144,23,3,,10,3,1,1,1,2,
144,14,1,,6,1,2,2,2,-1,
144,22,6,,4,6,3,3,3,-2,
144,57,1,,3,2,4,4,4,-2,
144,15,17,,2,5,5,5,5,2,
144,49,17,,1,9,6,6,6,-2,
144,2,15,,0,12,7,7,7,-1,
144,44,16,,0,8,8,8,8,1,
144,55,20,,0,14,9,9,9,0,
144,59,21,,0,16,10,10,10,-2,
144,54,19,,0,15,11,11,11,-1,
144,18,22,,0,21,12,12,12,2,
145,30,6,,10,1,1,1,1,0,
145,31,3,,6,12,2,2,2,6,
145,35,16,,4,7,3,3,3,0,
145,15,17,,3,6,4,4,4,1,
145,14,1,,2,3,5,5,5,-19,
145,2,15,,1,10,6,6,6,2,
145,44,16,,0,11,7,7,7,0,
145,8,15,,0,9,8,8,8,-1,
145,57,1,,0,2,9,9,9,0,
145,55,20,,0,15,10,10,10,2,
145,54,20,,0,14,11,11,11,0,
145,50,21,,0,17,12,12,12,5,
145,4,18,,0,18,13,13,13,2,
145,21,22,,0,19,14,14,14,4,
145,18,22,,0,21,15,15,15,2,
145,58,18,,0,22,16,16,16,2,
147,30,6,,10,2,1,1,1,1,
147,22,6,,6,4,2,2,2,1,
147,56,19,,4,6,3,3,3,0,
147,35,16,,3,9,4,4,4,1,
147,14,1,,2,1,5,5,5,-20,
147,55,20,,1,11,6,6,6,1,
147,18,22,,0,17,7,7,7,2,
147,50,21,,0,19,8,8,8,-1,
147,59,21,,0,20,9,9,9,3,
147,8,15,,0,15,10,10,10,3,
148,23,3,,10,2,1,1,1,0,
148,30,6,,6,1,2,2,2,0,
148,57,1,,4,8,3,3,3,-2,
148,8,15,,3,7,4,4,4,-1,
148,55,20,,2,16,5,5,5,-3,
148,37,19,,1,14,6,6,6,0,
148,41,17,,0,12,7,7,7,3,
148,54,20,,0,19,8,8,8,-2,
148,58,18,,0,21,9,9,9,4,
148,50,21,,0,13,10,10,10,6,
148,15,17,,0,4,11,11,11,-1,
149,30,6,,10,1,1,1,1,0,
149,31,3,,6,3,2,2,2,0,
149,14,1,,4,5,3,3,3,1,
149,23,3,,3,2,4,4,4,0,
149,22,6,,2,4,5,5,5,-3,
149,57,1,,1,6,6,6,6,1,
149,56,19,,0,12,7,7,7,1,
149,37,19,,0,16,8,8,8,1,
149,35,16,,0,11,9,9,9,-1,
149,8,15,,0,9,10,10,10,0,
149,21,22,,0,15,11,11,11,2,
149,54,20,,0,17,12,12,12,-3,
149,18,22,,0,20,13,13,13,2,
149,4,18,,0,21,14,14,14,0,
149,55,20,,0,14,15,15,15,-5,
150,30,6,,10,2,1,1,1,0,
150,23,3,,6,1,2,2,2,0,
150,22,6,,4,8,3,3,3,3,
150,14,1,,3,3,4,4,4,0,
150,15,17,,2,5,5,5,5,-1,
150,2,15,,1,9,6,6,6,-1,
150,8,15,,0,13,7,7,7,4,
150,49,17,,0,7,8,8,8,0,
150,44,16,,0,11,9,9,9,-1,
150,54,20,,0,15,10,10,10,2,
150,21,22,,0,16,11,11,11,0,
150,55,20,,0,19,12,12,12,1,
150,50,21,,0,18,13,13,13,4,
150,37,19,,0,14,14,14,14,-7,
150,58,18,,0,22,15,15,15,3,
150,18,22,,0,17,16,16,16,0,
150,4,18,,0,21,17,17,17,1,
151,57,1,,10,2,1,1,1,0,
151,30,6,,6,1,2,2,2,0,
151,22,6,,4,6,3,3,3,2,
151,31,3,,3,8,4,4,4,5,
151,8,15,,2,7,5,5,5,1,
151,2,15,,1,9,6,6,6,2,
151,49,17,,0,5,7,7,7,-3,
151,35,16,,0,12,8,8,8,2,
151,56,19,,0,15,9,9,9,0,
151,50,21,,0,17,10,10,10,6,
151,55,20,,0,14,11,11,11,5,
151,37,19,,0,13,12,12,12,1,
151,21,22,,0,19,13,13,13,2,
151,59,21,,0,20,14,14,14,6,
151,18,22,,0,18,15,15,15,5,
151,4,18,,0,21,16,16,16,2,
152,23,3,,10,2,1,1,1,0,
152,22,6,,6,6,2,2,2,1,
152,35,16,,4,12,3,3,3,2,
152,21,22,,3,17,4,4,4,2,
152,18,22,,2,18,5,5,5,5,
152,55,20,,1,14,6,6,6,-4,
152,44,16,,0,13,7,7,7,-1,
152,59,21,,0,19,8,8,8,3,
152,50,21,,0,20,9,9,9,9,
152,4,18,,0,21,10,10,10,2,
153,30,6,,10,1,1,1,1,0,
153,22,6,,6,3,2,2,2,1,
153,14,1,,4,2,3,3,3,-1,
153,23,3,,3,4,4,4,4,0,
153,57,1,,2,6,5,5,5,0,
153,2,15,,1,7,6,6,6,0,
153,8,15,,0,9,7,7,7,0,
153,31,3,,0,8,8,8,8,0,
153,35,16,,0,10,9,9,9,-1,
153,55,17,,0,12,10,10,10,7,
153,37,19,,0,13,11,11,11,1,
153,50,21,,0,21,12,12,12,6,
154,30,6,,10,3,1,1,1,2,
154,14,1,,6,9,2,2,2,5,
154,21,22,,4,8,3,3,3,6,
154,57,1,,3,7,4,4,4,1,
154,22,6,,2,5,5,5,5,2,
154,55,17,,1,13,6,6,6,6,
154,23,3,,0,2,7,7,7,-10,
154,35,16,,0,6,8,8,8,-3,
154,49,20,,0,4,9,9,9,-10,
154,50,21,,0,19,10,10,10,9,
154,44,16,,0,11,11,11,11,0,
154,59,21,,0,21,12,12,12,6,
154,58,18,,0,22,13,13,13,6,
155,31,3,,10,1,1,1,1,0,
155,22,6,,6,2,2,2,2,0,
155,23,3,,4,4,3,3,3,0,
155,30,6,,3,3,4,4,4,0,
155,37,19,,2,10,5,5,5,4,
155,35,16,,1,15,6,6,6,4,
155,8,15,,0,9,7,7,7,0,
155,55,17,,0,16,8,8,8,-999,
155,44,16,,0,17,9,9,9,3,
155,21,22,,0,14,10,10,10,-6,
155,2,15,,0,8,11,11,11,-10,
155,61,20,,0,20,12,12,12,3,
155,4,18,,0,21,13,13,13,5,
157,30,6,,10,1,1,1,1,0,
157,31,3,,6,2,2,2,2,0,
157,14,1,,4,7,3,3,3,0,
157,57,1,,3,5,4,4,4,-1,
157,22,6,,2,4,5,5,5,1,
157,23,3,,1,3,6,6,6,-1,
157,18,22,,0,9,7,7,7,0,
157,15,17,,0,8,8,8,8,-3,
157,2,15,,0,10,9,9,9,-4,
157,35,16,,0,14,10,10,10,1,
157,4,18,,0,18,11,11,11,0,
157,49,20,,0,15,12,12,12,-1,
157,44,16,,0,17,13,13,13,-2,
157,59,21,,0,20,14,14,14,-2,
157,50,21,,0,21,15,15,15,4,
157,62,18,,0,22,16,16,16,1,
157,21,22,,0,6,17,17,17,1,
158,30,6,,10,3,1,1,1,0,
158,22,6,,6,4,2,2,2,-1,
158,23,3,,4,11,3,3,3,-2,
158,35,16,,3,8,4,4,4,1,
158,21,22,,2,9,5,5,5,-2,
158,41,16,,1,16,6,6,6,2,
158,25,22,,0,14,7,7,7,-2,
158,48,18,,0,18,8,8,8,-2,
158,2,20,,0,15,9,9,9,-2,
159,30,6,,10,3,1,1,1,1,
159,21,22,,6,5,2,2,2,-1,
159,49,17,,4,7,3,3,3,0,
159,15,17,,3,12,4,4,4,3,
159,23,3,,2,11,5,5,5,-1,
159,18,3,,1,9,6,6,6,-4,
159,50,21,,0,14,7,7,7,3,
159,37,21,,0,16,8,8,8,0,
159,41,16,,0,8,9,9,9,0,
159,60,18,,0,20,10,10,10,2,
160,30,6,,10,2,1,1,1,0,
160,57,1,,6,1,2,2,2,0,
160,14,1,,4,3,3,3,3,-1,
160,22,6,,3,4,4,4,4,1,
160,35,16,,2,9,5,5,5,4,
160,63,15,,1,12,6,6,6,2,
160,56,19,,0,7,7,7,7,-1,
160,25,22,,0,11,9,9,9,-4,
160,21,22,,0,19,11,11,11,1,
160,41,16,,0,14,12,12,12,2,
160,60,18,,0,20,13,13,13,1,
160,50,21,,0,16,14,14,14,5,
160,15,17,,0,8,15,15,15,2,
161,14,1,,10,4,1,1,1,1,
161,57,1,,6,3,2,2,2,-1,
161,30,6,,4,5,3,3,3,-3,
161,23,3,,3,7,4,4,4,0,
161,18,3,,2,6,5,5,5,1,
161,15,17,,1,11,6,6,6,1,
161,21,22,,0,12,7,7,7,1,
161,63,15,,0,18,8,8,8,4,
161,25,22,,0,20,9,9,9,3,
161,55,20,,0,15,10,10,10,2,
161,56,19,,0,9,13,13,13,-3,
161,48,18,,0,21,14,14,14,2,
161,60,18,,0,22,15,15,15,2,
161,35,16,,0,10,16,16,16,4,
161,49,17,,0,2,17,17,17,0,
162,57,1,,10,2,1,1,1,0,
162,14,1,,6,4,2,2,2,0,
162,22,6,,4,3,3,3,3,-2,
162,23,3,,3,5,4,4,4,2,
162,30,6,,2,1,5,5,5,0,
162,49,17,,1,8,6,6,6,1,
162,63,15,,0,12,7,7,7,2,
162,41,16,,0,16,8,8,8,5,
162,21,22,,0,13,9,9,9,-2,
162,25,22,,0,18,10,10,10,4,
162,56,19,,0,9,11,11,11,-3,
162,15,17,,0,7,12,12,12,-1,
162,48,18,,0,20,14,14,14,2,
162,60,18,,0,21,15,15,15,1,
162,2,20,,0,19,16,16,16,0,
162,18,3,,0,10,17,17,17,1,
163,30,6,,10,2,1,1,1,0,
163,57,1,,6,3,2,2,2,2,
163,14,1,,4,1,3,3,3,-2,
163,22,6,,3,4,4,4,4,0,
163,21,22,,2,7,5,5,5,0,
163,37,21,,1,12,6,6,6,2,
163,60,18,,0,21,8,8,8,3,
163,55,20,,0,17,9,9,9,3,
163,18,3,,0,11,10,10,10,-2,
163,25,22,,0,14,12,12,12,3,
164,14,1,,10,3,1,1,1,0,
164,22,6,,6,6,2,2,2,-2,
164,21,22,,4,8,3,3,3,-1,
164,56,19,,3,10,4,4,4,0,
164,63,15,,2,13,5,5,5,2,
164,57,1,,1,5,6,6,6,0,
164,35,16,,0,17,7,7,7,4,
164,2,20,,0,18,8,8,8,-1,
164,49,17,,0,4,10,10,10,0,
165,30,6,,10,1,1,1,1,0,
165,22,6,,6,3,2,2,2,-1,
165,21,22,,4,10,3,3,3,0,
165,57,1,,3,4,4,4,4,-1,
165,50,21,,2,13,5,5,5,2,
165,15,17,,1,7,6,6,6,-2,
165,14,1,,0,2,7,7,7,0,
165,41,16,,0,8,8,8,8,0,
165,25,22,,0,14,9,9,9,1,
165,18,3,,0,18,11,11,11,1,
165,60,18,,0,22,12,12,12,3,
165,56,19,,0,16,13,13,13,-4,
165,23,3,,0,12,14,14,14,0,
165,35,16,,0,6,15,15,15,3,
165,48,18,,0,20,16,16,16,2,
166,14,1,,10,2,1,1,1,-1,
166,57,1,,6,4,2,2,2,0,
166,22,6,,4,3,3,3,3,1,
166,35,16,,3,7,4,4,4,2,
166,23,3,,2,5,5,5,5,-2,
166,15,17,,1,9,6,6,6,1,
166,49,17,,0,8,7,7,7,2,
166,18,3,,0,10,8,8,8,-1,
166,21,22,,0,14,9,9,9,-1,
166,63,15,,0,12,10,10,10,3,
166,2,20,,0,16,12,12,12,3,
166,56,19,,0,6,13,13,13,-4,
166,55,20,,0,18,14,14,14,4,
166,48,18,,0,21,15,15,15,2,
168,22,6,,10,18,1,1,1,9,
168,57,1,,6,4,2,2,2,3,
168,14,1,,4,1,3,3,3,-1,
168,18,3,,3,16,4,4,4,-1,
168,63,15,,2,15,5,5,5,2,
168,37,21,,1,5,6,6,6,1,
168,23,3,,0,14,7,7,7,4,
168,35,16,,0,9,8,8,8,2,
168,15,17,,0,6,9,9,9,3,
168,56,19,,0,10,10,10,10,5,
168,60,18,,0,21,11,11,11,3,
168,2,20,,0,13,12,12,12,1,
169,57,1,,10,3,1,1,1,2,
169,30,6,,6,1,2,2,2,-1,
169,14,1,,4,2,3,3,3,-1,
169,22,6,,3,5,4,4,4,0,
169,23,3,,2,4,5,5,5,0,
169,49,17,,1,6,6,6,6,0,
169,15,17,,0,12,7,7,7,0,
169,56,19,,0,10,8,8,8,1,
169,18,3,,0,8,9,9,9,0,
169,63,15,,0,9,10,10,10,-2,
169,25,22,,0,11,11,11,11,1,
169,35,16,,0,16,12,12,12,-3,
169,50,21,,0,20,13,13,13,4,
169,41,16,,0,18,14,14,14,4,
169,48,18,,0,21,15,15,15,4,
169,37,21,,0,15,16,16,16,-5,
170,57,1,,10,1,1,1,1,0,
170,30,6,,6,4,2,2,2,0,
170,23,3,,4,6,3,3,3,0,
170,14,1,,3,5,4,4,4,0,
170,18,3,,2,3,5,5,5,0,
170,49,17,,1,8,6,6,6,0,
170,35,16,,0,7,7,7,7,0,
170,63,15,,0,18,9,9,9,2,
170,56,19,,0,12,10,10,10,1,
170,41,16,,0,13,12,12,12,1,
170,25,22,,0,19,13,13,13,2,
170,48,18,,0,21,14,14,14,2,
170,50,21,,0,20,15,15,15,2,
170,37,21,,0,16,16,16,16,2,
170,60,18,,0,22,17,17,17,2,
171,30,6,,10,1,1,1,1,0,
171,57,1,,6,3,2,2,2,1,
171,23,3,,4,7,3,3,3,3,
171,50,21,,3,11,4,4,4,3,
171,25,22,,2,13,5,5,5,6,
171,41,16,,1,17,6,6,6,5,
171,63,15,,0,15,7,7,7,2,
171,48,18,,0,21,9,9,9,12,
171,60,18,,0,22,10,10,10,11,
171,21,22,,0,9,11,11,11,4,
171,55,20,,0,19,12,12,12,5,
173,30,6,,10,1,1,1,1,-1,
173,57,1,,6,2,2,2,2,1,
173,14,1,,4,3,3,3,3,0,
173,22,6,,3,4,4,4,4,-2,
173,18,3,,2,5,5,5,5,-2,
173,35,16,,1,9,6,6,6,1,
173,56,19,,0,7,8,8,8,2,
173,41,16,,0,18,9,9,9,1,
