DriverID,DriverName,Points,ConstructorID,ConstructorName,TotalPoints,NumberOfDrivers,AveragePoints,NumberOfCollaborations,Years,ConstructorAveragePoints,StartingPosition,PositionAfterFirstLap,FinalPosition
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,2,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,3,17
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,9,4,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,6,4,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,20,17,3
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,22,21,3
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,1,19
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,4,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,2,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,2,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,3,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,3
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,2,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,2,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,10,6
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,2,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,2,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,6,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,7,3
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,22,21,7
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,3,3,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,2,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,21,15,3
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,6,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,18
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,8,3
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,2,3,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,2,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,13,12,7
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,8,7,4
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,4,5,4
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,2
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,1,1,1
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,3,20,9
1,Lewis Hamilton,913,1,McLaren,2610,1625,237.2727273,6,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",152.1666667,20,16,4
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,1,1
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,9,5,5
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,3,9,13
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,5,4,3
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,3,2,1
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,1,19
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,13,10,10
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,4,2,1
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,1,1
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,2,5
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,1,3
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,15,14,7
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,6,12
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,1,1,1
1,Lewis Hamilton,1697,131,Mercedes,2610,354,237.2727273,5,",2008,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017",339.4,4,4,5
